timestamp,merchant,amount,city,state,pred_category,category
2019-07-01 04:27:00,fraud_berge llc,54.42,Morrisdale,PA,gas_transport,gas_transport
2019-07-01 04:28:00,fraud_vandervort funk,85.45,Bronx,NY,grocery_pos,grocery_pos
2019-07-01 04:28:00,fraud_schultz simonis and little,133.81,Blairstown,MO,grocery_pos,grocery_pos
2019-07-01 04:28:00,fraud_kassulke plc,2.3,Holstein,NE,shopping_net,shopping_net
2019-07-01 04:29:00,fraud_kiehn emmerich,147.26,Corriganville,MD,grocery_pos,grocery_pos
2019-07-01 04:29:00,fraud_reinger weissnat and strosin,50.79,Unionville,MO,food_dining,food_dining
2019-07-01 04:30:00,fraud_conroy cruickshank,87.43,Pittsburgh,PA,gas_transport,gas_transport
2019-07-01 04:30:00,fraud_emard inc,84.94,Thomas,WV,gas_transport,gas_transport
2019-07-01 04:31:00,fraud_berge llc,71.51,Spring Church,PA,gas_transport,gas_transport
2019-07-01 04:32:00,fraud_haley group,7.41,Laramie,WY,misc_pos,misc_pos
2019-07-01 04:32:00,fraud_murray smitham,122.11,Cromona,KY,grocery_pos,grocery_pos
2019-07-01 04:32:00,fraud_lockman west and runte,62.67,Wilmette,IL,grocery_pos,grocery_pos
2019-07-01 04:33:00,fraud_moen reinger and murphy,113.59,Elkhart,IA,grocery_pos,grocery_pos
2019-07-01 04:34:00,fraud_sporer inc,75.94,Mansfield,OH,gas_transport,gas_transport
2019-07-01 04:36:00,fraud_reilly heaney and cole,32.25,Paint Rock,AL,gas_transport,gas_transport
2019-07-01 04:36:00,fraud_bogisich inc,108.41,Hampton,FL,grocery_pos,grocery_pos
2019-07-01 04:36:00,fraud_wintheiser dietrich and schimmel,9.54,Lakeport,CA,misc_pos,misc_pos
2019-07-01 04:36:00,fraud_beier llc,16.51,Grand Ridge,FL,entertainment,entertainment
2019-07-01 04:37:00,fraud_hackett lueilwitz,113.23,Dubre,KY,grocery_pos,grocery_pos
2019-07-01 04:37:00,fraud_gutmann upton,126.71,Houston,TX,misc_pos,misc_pos
2019-07-01 04:37:00,fraud_stamm rodriguez,2.8,Grand Bay,AL,misc_pos,misc_pos
2019-07-01 04:37:00,fraud_mcdermott weimann,85.01,Paulding,OH,grocery_pos,grocery_pos
2019-07-01 04:38:00,fraud_lockman west and runte,37.84,Woodville,AL,grocery_pos,grocery_pos
2019-07-01 04:38:00,fraud_olson becker and koch,58.21,Turner,MT,gas_transport,gas_transport
2019-07-01 04:39:00,fraud_doyle ltd,212.97,Burlington,WA,grocery_pos,grocery_pos
2019-07-01 04:39:00,fraud_o keefe hudson,81.83,Bradley,SC,grocery_pos,grocery_pos
2019-07-01 04:39:00,fraud_emmerich luettgen,57.17,Mobile,AL,grocery_net,grocery_net
2019-07-01 04:39:00,fraud_hermann and sons,2.95,Indian Wells,CA,shopping_pos,shopping_pos
2019-07-01 04:40:00,fraud_kutch hermiston and farrell,66.6,Bradley,SC,gas_transport,gas_transport
2019-07-01 04:41:00,fraud_mccullough group,51.33,Loxahatchee,FL,grocery_net,grocery_net
2019-07-01 04:42:00,fraud_towne walker and borer,58.05,West Sayville,NY,grocery_net,grocery_net
2019-07-01 04:43:00,fraud_nicolas hills and mcglynn,54.86,De Queen,AR,entertainment,entertainment
2019-07-01 04:46:00,fraud_kutch hermiston and farrell,56.72,Delhi,LA,gas_transport,gas_transport
2019-07-01 04:46:00,fraud_bahringer schoen and corkery,7.49,Belmond,IA,shopping_pos,shopping_pos
2019-07-01 04:46:00,fraud_erdman kertzmann,69.91,Norman,AR,gas_transport,gas_transport
2019-07-01 04:46:00,fraud_gottlieb considine and schultz,1.56,Cardwell,MO,shopping_net,shopping_net
2019-07-01 04:47:00,fraud_gutmann ltd,36.06,Tekoa,WA,grocery_net,grocery_net
2019-07-01 04:49:00,fraud_emard inc,45.29,Romulus,MI,gas_transport,gas_transport
2019-07-01 04:49:00,fraud_pfeffer llc,47.1,Fayetteville,NC,grocery_net,grocery_net
2019-07-01 04:49:00,fraud_armstrong walter and gottlieb,39.29,Palmdale,CA,food_dining,food_dining
2019-07-01 04:49:00,fraud_prohaska murray,59.47,Utica,KS,gas_transport,gas_transport
2019-07-01 04:50:00,fraud_schamberger o keefe,79.0,Pointe Aux Pins,MI,grocery_pos,grocery_pos
2019-07-01 04:51:00,fraud_williamson llc,42.84,Utica,PA,misc_pos,misc_pos
2019-07-01 04:51:00,fraud_stroman hudson and erdman,34.28,Stanchfield,MN,gas_transport,gas_transport
2019-07-01 04:52:00,fraud_barton inc,123.62,Luzerne,MI,grocery_pos,grocery_pos
2019-07-01 04:52:00,fraud_terry huel,4.37,Greenwood,IN,shopping_net,shopping_net
2019-07-01 04:54:00,fraud_willms kris and bergnaum,1.29,Rule,TX,shopping_pos,shopping_pos
2019-07-01 04:55:00,fraud_stark batz,1.37,Santa Monica,CA,entertainment,entertainment
2019-07-01 04:55:00,fraud_gutmann upton,39.26,Brooklin,ME,misc_pos,misc_pos
2019-07-01 04:55:00,fraud_morissette weber and wiegand,68.16,Colorado Springs,CO,grocery_net,grocery_net
2019-07-01 04:56:00,fraud_casper hand and zulauf,136.21,Jelm,WY,grocery_pos,grocery_pos
2019-07-01 04:56:00,fraud_vandervort funk,194.14,Moravian Falls,NC,grocery_pos,grocery_pos
2019-07-01 04:56:00,fraud_sporer inc,70.98,Glendale,CA,gas_transport,gas_transport
2019-07-01 04:56:00,fraud_streich hansen and veum,41.75,Stephensport,KY,gas_transport,gas_transport
2019-07-01 04:57:00,fraud_greenfelder bartoletti and davis,6.59,Melbourne,FL,misc_net,misc_net
2019-07-01 04:57:00,fraud_kling inc,45.2,Indianapolis,IN,gas_transport,gas_transport
2019-07-01 04:57:00,fraud_roberts beahan,5.44,Haynes,AR,misc_pos,misc_pos
2019-07-01 04:59:00,fraud_raynor feest and miller,41.82,Luzerne,MI,gas_transport,gas_transport
2019-07-01 04:59:00,fraud_mcglynn heathcote,256.21,North Prairie,WI,misc_net,misc_net
2019-07-01 05:00:00,fraud_ferry reichel and dubuque,26.62,Wilmette,IL,grocery_net,grocery_net
2019-07-01 05:00:00,fraud_quitzon green and bashirian,7.04,Tiptonville,TN,shopping_pos,shopping_pos
2019-07-01 05:00:00,fraud_cummings group,64.42,Matthews,MO,grocery_net,grocery_net
2019-07-01 05:00:00,fraud_rodriguez group,74.83,Pointe Aux Pins,MI,gas_transport,gas_transport
2019-07-01 05:00:00,fraud_bogisich homenick,25.74,Cisco,IL,misc_net,misc_net
2019-07-01 05:01:00,fraud_harris inc,59.73,Breesport,NY,gas_transport,gas_transport
2019-07-01 05:01:00,fraud_koepp parker,129.39,Kirby,OH,grocery_pos,grocery_pos
2019-07-01 05:01:00,fraud_ferry lynch and kautzer,28.29,Deltona,FL,misc_net,misc_net
2019-07-01 05:02:00,fraud_friesen stamm,62.11,Moro,IL,gas_transport,gas_transport
2019-07-01 05:02:00,fraud_daugherty thompson,113.93,Melbourne,FL,food_dining,food_dining
2019-07-01 05:02:00,fraud_denesik and sons,9.77,Fields Landing,CA,shopping_pos,shopping_pos
2019-07-01 05:02:00,fraud_huels nolan,42.9,Irvine,PA,gas_transport,gas_transport
2019-07-01 05:03:00,fraud_bins rice,81.9,Scotia,SC,gas_transport,gas_transport
2019-07-01 05:03:00,fraud_schmitt inc,40.37,Uledi,PA,gas_transport,gas_transport
2019-07-01 05:04:00,fraud_bruen yost,56.2,Sun City,CA,misc_pos,misc_pos
2019-07-01 05:05:00,fraud_kemmer reinger,33.17,Diamond,OH,grocery_net,grocery_net
2019-07-01 05:05:00,fraud_heller langosh,66.99,Elizabeth,NJ,gas_transport,gas_transport
2019-07-01 05:05:00,fraud_koss and sons,57.82,Tyaskin,MD,gas_transport,gas_transport
2019-07-01 05:05:00,fraud_schultz simonis and little,98.59,Thompson,UT,grocery_pos,grocery_pos
2019-07-01 05:05:00,fraud_zboncak rowe and murazik,717.32,Louisiana,MO,shopping_net,shopping_net
2019-07-01 05:05:00,fraud_cummings llc,84.9,Karnack,TX,gas_transport,gas_transport
2019-07-01 05:06:00,fraud_harris gusikowski and heaney,30.57,New Ellenton,SC,grocery_net,grocery_net
2019-07-01 05:06:00,fraud_douglas schneider and turner,144.91,West Green,GA,shopping_pos,shopping_pos
2019-07-01 05:07:00,fraud_weimann kuhic and beahan,6.63,Mount Hope,AL,shopping_pos,shopping_pos
2019-07-01 05:08:00,fraud_koepp parker,87.75,Wichita,KS,grocery_pos,grocery_pos
2019-07-01 05:08:00,fraud_morissette weber and wiegand,47.06,De Soto,KS,grocery_net,grocery_net
2019-07-01 05:09:00,fraud_mccullough hudson and schuster,127.91,Cuyahoga Falls,OH,food_dining,food_dining
2019-07-01 05:09:00,fraud_klocko llc,5.9,Dallas,TX,misc_net,misc_net
2019-07-01 05:09:00,fraud_cole plc,58.82,Beaver Falls,PA,grocery_pos,grocery_pos
2019-07-01 05:09:00,fraud_dickinson rempel,2.36,Parsonsfield,ME,misc_pos,misc_pos
2019-07-01 05:09:00,fraud_sawayn plc,2.43,Lowell,OR,shopping_pos,shopping_pos
2019-07-01 05:10:00,fraud_erdman kertzmann,93.17,Baton Rouge,LA,gas_transport,gas_transport
2019-07-01 05:11:00,fraud_howe ltd,44.58,Margaretville,NY,misc_pos,misc_pos
2019-07-01 05:12:00,fraud_luettgen plc,54.3,Andrews,IN,gas_transport,gas_transport
2019-07-01 05:13:00,fraud_rippin kub and mann,1.81,Spirit Lake,ID,misc_net,misc_net
2019-07-01 05:13:00,fraud_ledner pfannerstill,62.8,Redford,MO,gas_transport,gas_transport
2019-07-01 05:13:00,fraud_donnelly plc,5.15,Center Point,WV,misc_net,misc_net
2019-07-01 05:13:00,fraud_koss and sons,84.51,Romulus,MI,gas_transport,gas_transport
2019-07-01 05:14:00,fraud_ferry lynch and kautzer,12.8,Cochranton,PA,misc_net,misc_net
2019-07-01 05:14:00,fraud_goodwin nitzsche,75.48,Sacramento,CA,grocery_pos,grocery_pos
2019-07-01 05:14:00,fraud_kling inc,82.57,Mc Veytown,PA,gas_transport,gas_transport
2019-07-01 05:14:00,fraud_doyle ltd,80.83,Boonton,NJ,grocery_pos,grocery_pos
2019-07-01 05:15:00,fraud_kuhic inc,203.17,Goodrich,MI,grocery_pos,grocery_pos
2019-07-01 05:15:00,fraud_bogisich inc,105.27,Clayton,OK,grocery_pos,grocery_pos
2019-07-01 05:16:00,fraud_rowe batz and goodwin,68.16,East Canaan,CT,grocery_pos,grocery_pos
2019-07-01 05:16:00,fraud_kihn fritsch,22.79,Pea Ridge,AR,food_dining,food_dining
2019-07-01 05:16:00,fraud_goodwin nitzsche,115.27,West Henrietta,NY,grocery_pos,grocery_pos
2019-07-01 05:17:00,fraud_collier inc,43.15,Burlington,WA,grocery_net,grocery_net
2019-07-01 05:17:00,fraud_altenwerth cartwright and koss,4.34,Big Indian,NY,shopping_net,shopping_net
2019-07-01 05:17:00,fraud_hackett lueilwitz,62.16,Louisville,KY,grocery_pos,grocery_pos
2019-07-01 05:18:00,fraud_raynor feest and miller,72.68,Chester Heights,PA,gas_transport,gas_transport
2019-07-01 05:18:00,fraud_bednar group,238.34,June Lake,CA,misc_net,misc_net
2019-07-01 05:18:00,fraud_greenholt jacobi and gleason,78.91,Warren,OH,gas_transport,gas_transport
2019-07-01 05:19:00,fraud_bradtke plc,122.59,Topeka,KS,grocery_pos,grocery_pos
2019-07-01 05:19:00,fraud_towne llc,3.61,Washington,DC,misc_pos,misc_pos
2019-07-01 05:19:00,fraud_padberg welch,40.2,Muskegon,MI,grocery_pos,grocery_pos
2019-07-01 05:20:00,fraud_huels hahn,60.1,Great Mills,MD,gas_transport,gas_transport
2019-07-01 05:20:00,fraud_terry johns and bins,492.44,High Rolls Mountain Park,NM,misc_pos,misc_pos
2019-07-01 05:20:00,fraud_tillman fritsch and schmitt,41.87,Winfield,WV,misc_net,misc_net
2019-07-01 05:21:00,fraud_huels nolan,67.05,Kissee Mills,MO,gas_transport,gas_transport
2019-07-01 05:21:00,fraud_hayes marquardt and dibbert,1.07,Spencer,SD,misc_net,misc_net
2019-07-01 05:22:00,fraud_ledner pfannerstill,39.61,Tallmansville,WV,gas_transport,gas_transport
2019-07-01 05:23:00,fraud_corwin gorczany,4.74,Cowlesville,NY,misc_net,misc_net
2019-07-01 05:23:00,fraud_halvorson group,1.28,Greendale,WI,misc_pos,misc_pos
2019-07-01 05:24:00,fraud_heathcote yost and kertzmann,1.4,Cromona,KY,shopping_net,shopping_net
2019-07-01 05:25:00,fraud_cummings llc,64.31,Pelham,NC,gas_transport,gas_transport
2019-07-01 05:25:00,fraud_schumm plc,25.94,Notrees,TX,shopping_net,shopping_net
2019-07-01 05:25:00,fraud_lehner reichert and mills,6.28,Louisville,KY,misc_pos,misc_pos
2019-07-01 05:26:00,fraud_smith stokes,105.35,Fort Myers,FL,misc_pos,misc_pos
2019-07-01 05:26:00,fraud_cummings group,42.47,Keller,TX,grocery_net,grocery_net
2019-07-01 05:26:00,fraud_kunze inc,101.43,Mayersville,MS,grocery_pos,grocery_pos
2019-07-01 05:27:00,fraud_lockman west and runte,111.89,Manley,NE,grocery_pos,grocery_pos
2019-07-01 05:27:00,fraud_kilback llc,116.08,Cass,WV,grocery_pos,grocery_pos
2019-07-01 05:28:00,fraud_johnston nikolaus and maggio,27.62,Ranier,MN,grocery_net,grocery_net
2019-07-01 05:29:00,fraud_fadel mertz and rippin,149.56,Winslow,AR,entertainment,entertainment
2019-07-01 05:29:00,fraud_koepp parker,85.54,North Loup,NE,grocery_pos,grocery_pos
2019-07-01 05:29:00,fraud_vonrueden group,52.66,Lamberton,MN,grocery_net,grocery_net
2019-07-01 05:29:00,fraud_kerluke plc,21.01,Wetmore,MI,misc_net,misc_net
2019-07-01 05:29:00,fraud_dickinson ltd,7.22,Huslia,AK,misc_pos,misc_pos
2019-07-01 05:29:00,fraud_corwin collins,46.92,Tallmansville,WV,gas_transport,gas_transport
2019-07-01 05:30:00,fraud_hudson ratke,45.8,Mounds,OK,grocery_pos,grocery_pos
2019-07-01 05:30:00,fraud_haley group,37.4,Red Cliff,CO,misc_pos,misc_pos
2019-07-01 05:30:00,fraud_casper hand and zulauf,117.41,Garrattsville,NY,grocery_pos,grocery_pos
2019-07-01 05:30:00,fraud_barrows plc,95.27,West Eaton,NY,shopping_pos,shopping_pos
2019-07-01 05:31:00,fraud_padberg welch,98.38,Egan,LA,grocery_pos,grocery_pos
2019-07-01 05:31:00,fraud_raynor feest and miller,55.84,Spencer,SD,gas_transport,gas_transport
2019-07-01 05:31:00,fraud_luettgen plc,59.87,Scarborough,ME,gas_transport,gas_transport
2019-07-01 05:31:00,fraud_jaskolski vandervort,46.0,Wetmore,MI,misc_net,misc_net
2019-07-01 05:31:00,fraud_conroy cruickshank,38.74,Stanchfield,MN,gas_transport,gas_transport
2019-07-01 05:31:00,fraud_auer mosciski,127.76,Grassflat,PA,grocery_pos,grocery_pos
2019-07-01 05:32:00,fraud_luettgen plc,47.01,Hovland,MN,gas_transport,gas_transport
2019-07-01 05:32:00,fraud_goodwin nitzsche,104.84,Sacramento,CA,grocery_pos,grocery_pos
2019-07-01 05:33:00,fraud_wuckert walter,95.02,Naples,FL,grocery_net,grocery_net
2019-07-01 05:33:00,fraud_lockman west and runte,231.2,Baroda,MI,grocery_pos,grocery_pos
2019-07-01 05:33:00,fraud_streich dietrich and barton,1.19,Cranks,KY,shopping_net,shopping_net
2019-07-01 05:34:00,fraud_kerluke abshire,12.09,Bynum,TX,shopping_net,shopping_net
2019-07-01 05:34:00,fraud_lehner mosciski and king,1.41,Camden,MO,misc_net,misc_net
2019-07-01 05:34:00,fraud_wiegand lowe,32.43,Esbon,KS,grocery_net,grocery_net
2019-07-01 05:35:00,fraud_cummings llc,57.14,Blooming Grove,TX,gas_transport,gas_transport
2019-07-01 05:35:00,fraud_konopelski schneider and hartmann,46.54,Gadsden,AL,food_dining,food_dining
2019-07-01 05:36:00,fraud_kilback llc,83.55,Cuyahoga Falls,OH,grocery_pos,grocery_pos
2019-07-01 05:37:00,fraud_emmerich luettgen,42.51,Grover,NC,grocery_net,grocery_net
2019-07-01 05:38:00,fraud_konopelski schneider and hartmann,87.46,Dallas,TX,food_dining,food_dining
2019-07-01 05:38:00,fraud_bradtke plc,101.03,Topeka,KS,grocery_pos,grocery_pos
2019-07-01 05:39:00,fraud_bruen yost,2.33,Clearwater,FL,misc_pos,misc_pos
2019-07-01 05:39:00,fraud_boyer plc,129.01,Cassatt,SC,shopping_net,shopping_net
2019-07-01 05:39:00,fraud_kling grant,62.64,Allentown,PA,grocery_net,grocery_net
2019-07-01 05:41:00,fraud_jenkins hauck and friesen,58.52,Ronceverte,WV,gas_transport,gas_transport
2019-07-01 05:42:00,fraud_bailey morar,134.26,Kirk,CO,grocery_pos,grocery_pos
2019-07-01 05:42:00,fraud_barton inc,54.78,Mounds,OK,grocery_pos,grocery_pos
2019-07-01 05:42:00,fraud_auer west,1.11,East Andover,ME,shopping_net,shopping_net
2019-07-01 05:43:00,fraud_larkin stracke and greenfelder,34.74,Tallmansville,WV,entertainment,entertainment
2019-07-01 05:43:00,fraud_mcdermott weimann,97.25,Summerfield,TX,grocery_pos,grocery_pos
2019-07-01 05:43:00,fraud_robel cummerata and prosacco,62.1,Kirk,CO,gas_transport,gas_transport
2019-07-01 05:44:00,fraud_schroeder hauck and treutel,22.43,Delhi,LA,entertainment,entertainment
2019-07-01 05:45:00,fraud_koepp parker,201.7,Burlington,WA,grocery_pos,grocery_pos
2019-07-01 05:46:00,fraud_block group,3.63,Mallie,KY,misc_pos,misc_pos
2019-07-01 05:47:00,fraud_heller langosh,75.85,Woodville,AL,gas_transport,gas_transport
2019-07-01 05:47:00,fraud_bins rice,73.0,Veedersburg,IN,gas_transport,gas_transport
2019-07-01 05:49:00,fraud_flatley durgan,4.69,Fulton,SD,misc_net,misc_net
2019-07-01 05:49:00,fraud_botsford ltd,1.64,San Diego,CA,shopping_pos,shopping_pos
2019-07-01 05:49:00,fraud_runolfsdottir mueller and hand,9.31,Marienville,PA,entertainment,entertainment
2019-07-01 05:50:00,fraud_dicki ltd,84.8,Lakeland,FL,grocery_net,grocery_net
2019-07-01 05:50:00,fraud_bauch blanda,114.69,Grantham,NH,entertainment,entertainment
2019-07-01 05:51:00,fraud_harris inc,82.33,Hatch,UT,gas_transport,gas_transport
2019-07-01 05:51:00,fraud_vandervort funk,85.96,Heidelberg,MS,grocery_pos,grocery_pos
2019-07-01 05:52:00,fraud_hills olson,42.54,Superior,AZ,grocery_net,grocery_net
2019-07-01 05:52:00,fraud_berge llc,53.87,Mc Veytown,PA,gas_transport,gas_transport
2019-07-01 05:52:00,fraud_marks inc,49.65,Moulton,IA,gas_transport,gas_transport
2019-07-01 05:53:00,fraud_bins balistreri and beatty,147.36,Bridger,MT,shopping_pos,shopping_pos
2019-07-01 05:53:00,fraud_koepp witting,78.04,Warren,OH,grocery_pos,grocery_pos
2019-07-01 05:53:00,fraud_nader heller,11.9,Meredith,CO,misc_net,misc_net
2019-07-01 05:54:00,fraud_price inc,786.64,Winger,MN,shopping_net,shopping_net
2019-07-01 05:54:00,fraud_tillman fritsch and schmitt,123.98,Superior,AZ,misc_net,misc_net
2019-07-01 05:54:00,fraud_streich hansen and veum,62.52,Putnam,IL,gas_transport,gas_transport
2019-07-01 05:56:00,fraud_kovacek dibbert and ondricka,92.22,Manchester,MD,grocery_pos,grocery_pos
2019-07-01 05:56:00,fraud_turner ruecker and parisian,9.98,Purmela,TX,misc_pos,misc_pos
2019-07-01 05:58:00,fraud_mcdermott weimann,89.99,Manderson,SD,grocery_pos,grocery_pos
2019-07-01 05:58:00,fraud_tillman dickinson and labadie,63.34,Marienville,PA,gas_transport,gas_transport
2019-07-01 05:59:00,fraud_deckow o conner,158.8,Kirby,OH,grocery_pos,grocery_pos
2019-07-01 06:00:00,fraud_corwin collins,55.6,Eugene,OR,gas_transport,gas_transport
2019-07-01 06:01:00,fraud_pacocha o reilly,59.72,Utica,MO,grocery_pos,grocery_pos
2019-07-01 06:01:00,fraud_heaney marquardt,74.5,Harborcreek,PA,entertainment,entertainment
2019-07-01 06:02:00,fraud_terry huel,4.05,Mount Hope,AL,shopping_net,shopping_net
2019-07-01 06:02:00,fraud_kris padberg,4.85,Rule,TX,shopping_pos,shopping_pos
2019-07-01 06:02:00,fraud_mraz herzog,66.74,Thompson,UT,gas_transport,gas_transport
2019-07-01 06:02:00,fraud_fisher inc,5.5,Fordoche,LA,shopping_net,shopping_net
2019-07-01 06:03:00,fraud_gerlach inc,78.78,Nazareth,TX,shopping_net,shopping_net
2019-07-01 06:03:00,fraud_kerluke inc,161.77,Tomales,CA,misc_net,misc_net
2019-07-01 06:03:00,fraud_herman inc,87.51,Goodrich,MI,misc_pos,misc_pos
2019-07-01 06:03:00,fraud_reilly heaney and cole,42.08,Thomas,WV,gas_transport,gas_transport
2019-07-01 06:04:00,fraud_lemke gutmann,144.19,Stillwater,OK,shopping_net,shopping_net
2019-07-01 06:05:00,fraud_schumm bauch and ondricka,109.58,Comfrey,MN,grocery_pos,grocery_pos
2019-07-01 06:05:00,fraud_volkman ltd,86.67,Texarkana,AR,misc_net,misc_net
2019-07-01 06:05:00,fraud_greenfelder bartoletti and davis,23.19,Diamond,OH,misc_net,misc_net
2019-07-01 06:06:00,fraud_berge llc,72.53,Kensington,MD,gas_transport,gas_transport
2019-07-01 06:06:00,fraud_bashirian group,3.13,Burke,VA,shopping_net,shopping_net
2019-07-01 06:06:00,fraud_rodriguez yost and jenkins,54.39,Eugene,OR,misc_net,misc_net
2019-07-01 06:06:00,fraud_heller gutmann and zieme,113.29,Camden,MO,grocery_pos,grocery_pos
2019-07-01 06:07:00,fraud_cummings group,52.99,North Wilkesboro,NC,grocery_net,grocery_net
2019-07-01 06:07:00,fraud_huel hammes and witting,71.5,Shedd,OR,grocery_pos,grocery_pos
2019-07-01 06:07:00,fraud_donnelly plc,9.52,Downsville,NY,misc_net,misc_net
2019-07-01 06:08:00,fraud_brekke and sons,32.24,Steuben,ME,gas_transport,gas_transport
2019-07-01 06:08:00,fraud_schmidt and sons,5.54,Seneca,WI,shopping_net,shopping_net
2019-07-01 06:08:00,fraud_robel cummerata and prosacco,57.05,Esbon,KS,gas_transport,gas_transport
2019-07-01 06:09:00,fraud_schmitt inc,46.56,Falls City,TX,gas_transport,gas_transport
2019-07-01 06:10:00,fraud_friesen stamm,32.9,Tekoa,WA,gas_transport,gas_transport
2019-07-01 06:10:00,fraud_dubuque llc,199.2,Sun City,CA,grocery_pos,grocery_pos
2019-07-01 06:10:00,fraud_kling grant,106.69,Littleton,CO,grocery_net,grocery_net
2019-07-01 06:10:00,fraud_harris inc,53.4,Liberty Mills,IN,gas_transport,gas_transport
2019-07-01 06:11:00,fraud_swaniawski lowe and robel,127.95,Summerfield,TX,shopping_pos,shopping_pos
2019-07-01 06:12:00,fraud_trantow plc,46.84,Orient,WA,grocery_net,grocery_net
2019-07-01 06:12:00,fraud_lockman west and runte,148.88,Port Ewen,NY,grocery_pos,grocery_pos
2019-07-01 06:12:00,fraud_wiza schaden and stark,8.35,West Henrietta,NY,misc_pos,misc_pos
2019-07-01 06:13:00,fraud_schumm bauch and ondricka,65.48,Ruckersville,VA,grocery_pos,grocery_pos
2019-07-01 06:19:00,fraud_spinka inc,58.83,Pikesville,MD,grocery_net,grocery_net
2019-07-01 06:19:00,fraud_bogisich inc,100.3,Fenelton,PA,grocery_pos,grocery_pos
2019-07-01 06:19:00,fraud_reichert huels and hoppe,304.96,Mifflin,PA,shopping_net,shopping_net
2019-07-01 06:19:00,fraud_mohr inc,9.08,Gadsden,AL,shopping_pos,shopping_pos
2019-07-01 06:21:00,fraud_metz boehm,32.28,Manor,PA,shopping_pos,shopping_pos
2019-07-01 06:21:00,fraud_roob conn and tremblay,153.45,Etlan,VA,shopping_pos,shopping_pos
2019-07-01 06:22:00,fraud_koepp parker,35.8,Highland,IN,grocery_pos,grocery_pos
2019-07-01 06:23:00,fraud_terry huel,97.95,Helm,CA,shopping_net,shopping_net
2019-07-01 06:24:00,fraud_pfeffer and sons,21.27,Syracuse,MO,shopping_pos,shopping_pos
2019-07-01 06:24:00,fraud_schaefer maggio and daugherty,56.95,Sontag,MS,gas_transport,gas_transport
2019-07-01 06:24:00,fraud_kemmer reinger,56.9,Washoe Valley,NV,grocery_net,grocery_net
2019-07-01 06:24:00,fraud_rempel inc,4.95,Detroit,MI,shopping_net,shopping_net
2019-07-01 06:25:00,fraud_zieme bode and dooley,88.38,Bolton,NC,gas_transport,gas_transport
2019-07-01 06:26:00,fraud_gerlach inc,2.33,Colton,WA,shopping_net,shopping_net
2019-07-01 06:26:00,fraud_murray smitham,49.52,Apison,TN,grocery_pos,grocery_pos
2019-07-01 06:27:00,fraud_schumm mclaughlin and carter,134.42,Armonk,NY,food_dining,food_dining
2019-07-01 06:28:00,fraud_cummings group,63.86,Meridian,TX,grocery_net,grocery_net
2019-07-01 06:28:00,fraud_mraz herzog,64.01,Laredo,TX,gas_transport,gas_transport
2019-07-01 06:28:00,fraud_barton inc,91.1,Thompson,UT,grocery_pos,grocery_pos
2019-07-01 06:28:00,fraud_wisozk and sons,49.45,Houston,TX,misc_pos,misc_pos
2019-07-01 06:29:00,fraud_cartwright harris,177.71,Creedmoor,NC,grocery_pos,grocery_pos
2019-07-01 06:29:00,fraud_kuhic inc,58.54,Sacramento,CA,grocery_pos,grocery_pos
2019-07-01 06:29:00,fraud_kling grant,74.83,Hinckley,OH,grocery_net,grocery_net
2019-07-01 06:30:00,fraud_erdman kertzmann,48.15,Whaleyville,MD,gas_transport,gas_transport
2019-07-01 06:30:00,fraud_jenkins hauck and friesen,61.76,Hudson,NY,gas_transport,gas_transport
2019-07-01 06:31:00,fraud_herman treutel and dickens,2.04,Sheffield,MA,misc_net,misc_net
2019-07-01 06:31:00,fraud_price inc,92.54,Mayersville,MS,shopping_net,shopping_net
2019-07-01 06:31:00,fraud_okuneva schneider and rau,6.13,Altona,NY,shopping_pos,shopping_pos
2019-07-01 06:31:00,fraud_schumm bauch and ondricka,90.57,Rocky Mount,MO,grocery_pos,grocery_pos
2019-07-01 06:31:00,fraud_koss and sons,81.37,Dongola,IL,gas_transport,gas_transport
2019-07-01 06:33:00,fraud_hudson ratke,112.54,Cecilton,MD,grocery_pos,grocery_pos
2019-07-01 06:34:00,fraud_hudson ratke,98.92,Karnack,TX,grocery_pos,grocery_pos
2019-07-01 06:34:00,fraud_huels nolan,69.53,Utica,KS,gas_transport,gas_transport
2019-07-01 06:35:00,fraud_wintheiser dietrich and schimmel,5.36,Minneapolis,MN,misc_pos,misc_pos
2019-07-01 06:35:00,fraud_roob llc,107.45,Albuquerque,NM,grocery_net,grocery_net
2019-07-01 06:35:00,fraud_bahringer larson,92.41,Waupaca,WI,grocery_net,grocery_net
2019-07-01 06:36:00,fraud_bins rice,63.71,Waynesfield,OH,gas_transport,gas_transport
2019-07-01 06:37:00,fraud_berge llc,61.49,Clifton,SC,gas_transport,gas_transport
2019-07-01 06:37:00,fraud_deckow o conner,85.68,Palermo,ND,grocery_pos,grocery_pos
2019-07-01 06:38:00,fraud_bernier volkman and hoeger,6.86,Burke,VA,misc_net,misc_net
2019-07-01 06:38:00,fraud_cremin hamill and reichel,40.33,Elkhart,IA,misc_pos,misc_pos
2019-07-01 06:39:00,fraud_harber inc,58.39,Shenandoah Junction,WV,gas_transport,gas_transport
2019-07-01 06:39:00,fraud_lockman west and runte,197.03,Creedmoor,NC,grocery_pos,grocery_pos
2019-07-01 06:40:00,fraud_schmitt inc,54.54,Norman,AR,gas_transport,gas_transport
2019-07-01 06:41:00,fraud_greenholt jacobi and gleason,77.58,Fort Myers,FL,gas_transport,gas_transport
